# treediff.py v1.1 (2026-09-10, indented orphans covered) | old=C:\Dev\SMR-SrcArchive\1.0.7.396349\Src digest=09d95e3448573dc3… | new=C:\Dev\SMR-SrcArchive\1.1.0.403908\Src digest=a4577da25cb3fe85… | python treediff.py --out docs/agent/reports/vanillahunt | 2026-09-10
# NORMALISATION: CRLF->LF, trailing whitespace stripped per line; leading indentation KEPT; ⭐ COMMENTS ARE KEPT AND COUNT — a whitespace-only diff is NOT a row, a changed comment IS a row.
# DELIMITER: luafn.find_bodies, imported not re-implemented. Keys collapse `Class:Method` and `Class.Method`; the separator actually written is the first character of the sig columns.
# COVERAGE (v1.1): indent-0 declarations, five forms (function C:M / function C.M / function G / local function f / [local] x = function), PLUS every INDENTED declaration of those forms that lies OUTSIDE every enumerated span — table-field methods, sequence `Run = function(seq_state)` steps, file-level nested locals — keyed `name@<anchor>` and flagged INDENTED (ONE-LINE when the declaration closes itself: that row hashes its own line only, deliberately, so a neighbour's edit cannot re-hash it; the indent-0 pass keeps the delimiter's over-span untouched, checklist 135). Indented declarations INSIDE an enumerated span are covered by the outer body's hash and not listed. Orphans on the 1.1.0 side: 1050 in `hand` files, 1885 in `generated` (613 one-line); 1377 identical across the trees, 1910 rows. Total indented declarations for comparison: 8473 (4883 hand, 3590 generated). STILL NOT COVERED: every anonymous `function(` literal passed as an argument. ⛔ A function never emitted is not a function that did not change.
# FILES: changed=2437 identical=1963 added=166 removed=36 (DLC/ excluded: 151 paths). ⭐ MANIFEST RE-DERIVATION CONTROL vs chain README §0 (which counts DLC): 2437+7=2444 changed, 1963+5=1968 identical, 166+139=305 added, 36+0=36 removed — MATCHES; the 139 DLC adds are 138 `DLC/norman` + 1 `DLC/thomas`.
# FPK PARITY (EF-085, measured 2026-09-10): every `Lua/`, `CommonLua/` and `Data/` file in the archived 1.1.0 Src ships BYTE-IDENTICAL in Packs\Lua.fpk / Packs\Data.fpk — 0 divergent. ⇒ NO ROW CARRIES `FPK-DIVERGENT`, because there is nothing to flag. ⛔ That proves the bytes match, not that the game executes them (EF-078 stands).
# FUNCTIONS: 1.0.7=27762 1.1.0=30355 | IDENTICAL (counted, not listed)=23516 | SPAN-SUSPECT=441 declarations (the one-line-function trap, MEASURED — see the tool header; ⛔ NOT fixed here, a delimiter change re-hashes every SRC: pin in Code/) | MULTI=474 declarations | spans reaching EOF=567
# RENAME? is a HINT, never a verdict, and it is GUARDED: a partner needs >=4 distinct non-blank body lines and <=3 candidates. Rejected as too trivial to be evidence: 706 added rows (bodies like `end` or `return true`); rejected as ambiguous (one body, many partners): 0. Those are NOT `no match` — they are `too generic to say`.
file	function	kind	bucket	line107	line110	sig107	sig110	flags
CommonLua/Classes/AutoAttach.lua	QueueRefreshMapAutoattaches	body	hand	588	841	.entity	.entity	
CommonLua/Classes/AutoAttach.lua	RecreateAllAutoAttachGizmos	body	hand	2165	3452	.	.	
CommonLua/Classes/AutoAttach.lua	RecreateAutoAttachGizmo	removed	hand	2153		.ged,obj		
CommonLua/Classes/AutoAttach.lua	RefreshMapAutoattaches	body	hand	577	824	.entity	.entity	
CommonLua/Classes/AutoAttach.lua	RegisterGizmoWithActiveEditor	added	hand		2802		.gizmo	
CommonLua/Classes/AutoAttach.lua	RemoveObjMembers	removed	hand	259		.obj,attach,list		
CommonLua/Classes/AutoAttach.lua	SelectAutoAttachGizmo	removed	hand	2132		.ged,obj		
CommonLua/Classes/AutoAttach.lua	SetupRuleGizmoOrigin	removed	hand	1974		.gizmo,rule,demo_obj		
CommonLua/Classes/AutoAttach.lua	ShapeshifterAutoAttach.AutoAttachObjects	added	hand		2628		:	
CommonLua/Classes/AutoAttach.lua	ShapeshifterAutoAttach.ChangeEntity	added	hand		2606		:entity	
CommonLua/Classes/AutoAttach.lua	ShapeshifterAutoAttach.CreateLightHelpers	added	hand		2620		:	RENAME?CommonLua/Classes/AutoAttach.lua:AutoAttachPresetDemoObject.CreateLightHelpers
CommonLua/Classes/AutoAttach.lua	ShapeshifterAutoAttach.GetPresetSpot	removed	hand	1716		:		
CommonLua/Classes/AutoAttach.lua	ShapeshifterAutoAttach.ReadTransformFromData	removed	hand	1763		:		
CommonLua/Classes/AutoAttach.lua	ShapeshifterAutoAttach.WriteTransformToData	removed	hand	1750		:local_pos,local_axis,local_angle,local_scale		
CommonLua/Classes/AutoAttach.lua	ShapeshifterAutoAttach.__DbgDrawSpot	removed	hand	1771		:offset		
CommonLua/Classes/AutoAttach.lua	Smat4fToIntTransform	added	hand		1384		.mat	
CommonLua/Classes/AutoAttach.lua	TransformGizmo.Done	added	hand		2720		:	
CommonLua/Classes/AutoAttach.lua	TransformGizmo.EditorCallbackEndOp	added	hand		2712		:	
CommonLua/Classes/AutoAttach.lua	TransformGizmo.EditorCallbackMove	body	hand	1859	2698	:	:	SPAN-SUSPECT
CommonLua/Classes/AutoAttach.lua	TransformGizmo.EditorCallbackRotate	body	hand	1860	2699	:	:	SPAN-SUSPECT
CommonLua/Classes/AutoAttach.lua	TransformGizmo.EditorCallbackScale	body	hand	1861	2700	:	:	SPAN-SUSPECT
CommonLua/Classes/AutoAttach.lua	TransformGizmo.EditorCallbackStartOp	added	hand		2702		:	
CommonLua/Classes/AutoAttach.lua	TransformGizmo.EditorCallbackTransformChanged	body	hand	1849	2687	:	:	
CommonLua/Classes/AutoAttach.lua	TransformGizmo.GetOriginWorldTransform	body	hand	1827	2675	:	:	
CommonLua/Classes/AutoAttach.lua	TransformGizmo.ResolveData	added	hand		2652		:	
CommonLua/Classes/AutoAttach.lua	TransformGizmo.UpdateTransform	body	hand	1793	2656	:	:	
CommonLua/Classes/AutoAttach.lua	TransformGizmo.WriteTransformToData	sig	hand	1823	2671	:local_pos,local_axis,local_angle,local_scale	:mat	
CommonLua/Classes/AutoAttach.lua	TryPlaceAutoAttach	body+sig	hand	115	346	.obj,context,attach,attach_idx,spot_idx,spot_attaches,max_colorization_materials	.obj,context,attach,attach_idx,spot_idx,spot_attaches,max_colorization_materials,seed	
CommonLua/Classes/AutoAttach.lua	UpdateEditorAutoAttachFilter	added	hand		128		.	
CommonLua/Classes/AutoAttach.lua	UpdateSpotAttaches	removed	hand	1869		.demo_obj,spot		
CommonLua/Classes/AutoAttach.lua	no_edit@700520#1	added	hand		1588		.self	INDENTED,MULTI,ONE-LINE
CommonLua/Classes/AutoAttach.lua	no_edit@700520#2	added	hand		1602		.self	INDENTED,MULTI,ONE-LINE
CommonLua/Classes/AutoAttach.lua	no_edit@eab954	added	hand		1168		.self	INDENTED
CommonLua/Classes/AutoAttachPlacement.lua	ApplyAutoAttachAlignment	added	hand		55		.parent,attach,alignment,z_offset	NEWFILE
CommonLua/Classes/AutoAttachPlacement.lua	GetTerrainNormalAtObject	added	hand		3		.obj,x,y	NEWFILE
CommonLua/Classes/BaseObjects.lua	ContourTerrainClippedObject.OnMoved	added	hand		421		:	
CommonLua/Classes/BaseObjects.lua	ContourTerrainClippedObject.UpdateClipPlane	body	hand	395	397	:	:	
CommonLua/Classes/CharacterControl.lua	CC_KeyboardAndMouse.OnLButtonDoubleClick	removed	hand	583		:...		
CommonLua/Classes/CharacterControl.lua	CC_KeyboardAndMouse.OnLButtonDown	removed	hand	577		:...		
CommonLua/Classes/CharacterControl.lua	CC_KeyboardAndMouse.OnLButtonUp	removed	hand	580		:...		
CommonLua/Classes/CharacterControl.lua	CC_KeyboardAndMouse.OnMButtonDoubleClick	removed	hand	601		:...		
CommonLua/Classes/CharacterControl.lua	CC_KeyboardAndMouse.OnMButtonDown	removed	hand	595		:...		
CommonLua/Classes/CharacterControl.lua	CC_KeyboardAndMouse.OnMButtonUp	removed	hand	598		:...		
CommonLua/Classes/CharacterControl.lua	CC_KeyboardAndMouse.OnMouseButtonDown	body+sig	hand	551	551	:button,pt,time	:pt,button,time	
CommonLua/Classes/CharacterControl.lua	CC_KeyboardAndMouse.OnMouseButtonUp	body+sig	hand	564	566	:button,pt,time	:pt,button,time	
CommonLua/Classes/CharacterControl.lua	CC_KeyboardAndMouse.OnRButtonDoubleClick	removed	hand	592		:...		
CommonLua/Classes/CharacterControl.lua	CC_KeyboardAndMouse.OnRButtonDown	removed	hand	586		:...		
CommonLua/Classes/CharacterControl.lua	CC_KeyboardAndMouse.OnRButtonUp	removed	hand	589		:...		
CommonLua/Classes/CharacterControl.lua	CC_KeyboardAndMouse.OnXButton1DoubleClick	removed	hand	610		:...		
CommonLua/Classes/CharacterControl.lua	CC_KeyboardAndMouse.OnXButton1Down	removed	hand	604		:...		
CommonLua/Classes/CharacterControl.lua	CC_KeyboardAndMouse.OnXButton1Up	removed	hand	607		:...		
CommonLua/Classes/CharacterControl.lua	CC_KeyboardAndMouse.OnXButton2DoubleClick	removed	hand	619		:...		
CommonLua/Classes/CharacterControl.lua	CC_KeyboardAndMouse.OnXButton2Down	removed	hand	613		:...		
CommonLua/Classes/CharacterControl.lua	CC_KeyboardAndMouse.OnXButton2Up	removed	hand	616		:...		
CommonLua/Classes/ClassDef.lua	ProcessDocumentationLink	body	hand	362	362	.link	.link	
CommonLua/Classes/ClassDefFunctionObjects.lua	ConditionComparisonDef.OnEditorNew	removed	hand	527		:parent,ged,is_paste		
CommonLua/Classes/ClassDefFunctionObjects.lua	ConditionExpression.GetEditorView	added	hand		356		:	
CommonLua/Classes/ClassDefFunctionObjects.lua	ConditionExpression.__eval	added	hand		360		:...	
CommonLua/Classes/ClassDefFunctionObjects.lua	DescriptionPrerequisites.GetPrerequisitesDescription	body+sig	hand	380	397	:prefix,separator	:separator	
CommonLua/Classes/ClassDefFunctionObjects.lua	FunctionObject.HasNonPropertyMembers	body	hand	61	61	:	:	
CommonLua/Classes/ClassDefFunctionObjects.lua	ScriptComponentDef.GenerateConsts	body	hand	848	842	:code	:code	
CommonLua/Classes/ClassDefFunctionObjects.lua	ScriptComponentDef.GetError	body	hand	986	980	:	:	
CommonLua/Classes/ClassDefSubItem.lua	PropertyDefPrimitiveList.GenerateAdditionalPropCode	body	hand	1539	1580	:code,translate	:code,translate	
CommonLua/Classes/ClassDefSubItem.lua	PropertyDefPropertyMap.GenerateAdditionalPropCode	added	hand		485		:code,translate	
CommonLua/Classes/ClassDefSubItem.lua	ValidateIdentifier	removed	hand	108		.self,value		
CommonLua/Classes/ClassDefSubItem.lua	no_edit@4f0613	body	hand	1479	1518	.obj	.obj	INDENTED
CommonLua/Classes/ClassDefs/ClassDef-Common.generated.lua	CloudGroup.OnObjectAdded	body	hand	18	22	:object,linear_speed	:object,linear_speed	
CommonLua/Classes/ClassDefs/ClassDef-Common.generated.lua	OnMsg.NewMapLoaded	sig	hand	298	313	.map	.map,mapdata	
CommonLua/Classes/ClassDefs/ClassDef-Common.generated.lua	OutsiderObjectGroup.GetColorPalette	added	hand		166		:map	
CommonLua/Classes/ClassDefs/ClassDef-Config.generated.lua	DLCConfig.GenerateCompanionFileCode	body	hand	502	509	:code	:code	
CommonLua/Classes/ClassDefs/ClassDef-Config.generated.lua	DLCConfig.Getmicrosoft_logo	body	hand	454	459	:	:	
CommonLua/Classes/ClassDefs/ClassDef-Config.generated.lua	DLCConfig.Getmicrosoft_small_logo	body	hand	450	454	:	:	
CommonLua/Classes/ClassDefs/ClassDef-Config.generated.lua	DLCConfig.Getmicrosoft_store_logo	body	hand	446	449	:	:	
CommonLua/Classes/ClassDefs/ClassDef-Config.generated.lua	DLCConfig.Getmicrosoft_wide_logo	body	hand	458	464	:	:	
CommonLua/Classes/ClassDefs/ClassDef-Config.generated.lua	DLCConfig.Getps5_icon0	body	hand	438	440	:	:	
CommonLua/Classes/ClassDefs/ClassDef-Default.generated.lua	CommonGameSettings.AddGameRule	body	hand	103	103	:rule_id	:rule_id	
CommonLua/Classes/ClassDefs/ClassDef-Default.generated.lua	CommonGameSettings.RemoveGameRule	body	hand	115	117	:rule_id	:rule_id	
CommonLua/Classes/ClassDefs/ClassDef-PresetDefs.generated.lua	Camera.GetEditorView	removed	hand	808		:		
CommonLua/Classes/ClassDefs/ClassDef-PresetDefs.generated.lua	CheatDef.GetDescription	added	hand		883		:	
CommonLua/Classes/ClassDefs/ClassDef-PresetDefs.generated.lua	CheatDef.GetDisplayName	added	hand		879		:	
CommonLua/Classes/ClassDefs/ClassDef-PresetDefs.generated.lua	CheatDef.SpawnAction	body	hand	903	915	:host	:host	
CommonLua/Classes/ClassDefs/ClassDef-PresetDefs.generated.lua	DisplayPreset.GetDescription	body	hand	1022	1034	:...	:...	
CommonLua/Classes/ClassDefs/ClassDef-PresetDefs.generated.lua	LootDef.GenerateLoot	removed	hand	1104		:looter,looted,seed,items,modifiers,amount_modifier,params		RENAME?CommonLua/Classes/LootDef.lua:LootDef.GenerateLoot
CommonLua/Classes/ClassDefs/ClassDef-PresetDefs.generated.lua	LootDef.GenerateLootSeed	removed	hand	1092		:init_seed,looter,looted		RENAME?CommonLua/Classes/LootDef.lua:LootDef.GenerateLootSeed
CommonLua/Classes/ClassDefs/ClassDef-PresetDefs.generated.lua	LootDef.GetPreview	removed	hand	1283		:		RENAME?CommonLua/Classes/LootDef.lua:LootDef.GetPreview
CommonLua/Classes/ClassDefs/ClassDef-PresetDefs.generated.lua	LootDef.GetTestConditions	removed	hand	1223		:		
CommonLua/Classes/ClassDefs/ClassDef-PresetDefs.generated.lua	LootDef.GetTestDlcs	removed	hand	1215		:		
CommonLua/Classes/ClassDefs/ClassDef-PresetDefs.generated.lua	LootDef.GetTestFile	removed	hand	1231		:		
CommonLua/Classes/ClassDefs/ClassDef-PresetDefs.generated.lua	LootDef.GetTestItems	removed	hand	1240		:		RENAME?CommonLua/Classes/LootDef.lua:LootDef.GetTestItems
CommonLua/Classes/ClassDefs/ClassDef-PresetDefs.generated.lua	LootDef.GetTestResults	removed	hand	1270		:		RENAME?CommonLua/Classes/LootDef.lua:LootDef.GetTestResults
CommonLua/Classes/ClassDefs/ClassDef-PresetDefs.generated.lua	LootDef.ListChances	removed	hand	1182		:items,env,chance,amount_modifier,params		RENAME?CommonLua/Classes/LootDef.lua:LootDef.ListChances
CommonLua/Classes/ClassDefs/ClassDef-PresetDefs.generated.lua	LootDef.SetTestConditions	removed	hand	1219		:v		
CommonLua/Classes/ClassDefs/ClassDef-PresetDefs.generated.lua	LootDef.SetTestDlcs	removed	hand	1211		:v		
CommonLua/Classes/ClassDefs/ClassDef-PresetDefs.generated.lua	LootDef.SetTestFile	removed	hand	1227		:v		
CommonLua/Classes/ClassDefs/ClassDef-PresetDefs.generated.lua	LootDef.WriteChancesCSV	removed	hand	1235		:root		
CommonLua/Classes/ClassDefs/ClassDef-PresetDefs.generated.lua	LootDefEntry.GenerateLoot	removed	hand	1365		:looter,looted,seed,items,modifiers,amount_modifier,params		
CommonLua/Classes/ClassDefs/ClassDef-PresetDefs.generated.lua	LootDefEntry.GetEditorPreview	removed	hand	1326		:		RENAME?CommonLua/Classes/LootDef.lua:LootDefEntry.GetEditorPreview
CommonLua/Classes/ClassDefs/ClassDef-PresetDefs.generated.lua	LootDefEntry.ListChances	removed	hand	1383		:items,env,chance,amount_modifier,params		
CommonLua/Classes/ClassDefs/ClassDef-PresetDefs.generated.lua	LootDefEntry.ListChancesTest	removed	hand	1369		:env		RENAME?CommonLua/Classes/LootDef.lua:LootDefEntry.ListChancesTest
CommonLua/Classes/ClassDefs/ClassDef-PresetDefs.generated.lua	LootDefEntry.TestConditions	removed	hand	1352		:looter,looted		RENAME?CommonLua/Classes/LootDef.lua:LootDefEntry.TestConditions
CommonLua/Classes/ClassDefs/ClassDef-PresetDefs.generated.lua	LootEntryLootDef.GenerateLoot	removed	hand	1413		:looter,looted,seed,items,modifiers,amount_modifier,params		RENAME?CommonLua/Classes/LootDef.lua:LootEntryLootDef.GenerateLoot
CommonLua/Classes/ClassDefs/ClassDef-PresetDefs.generated.lua	LootEntryLootDef.GetError	removed	hand	1434		:		RENAME?CommonLua/Classes/LootDef.lua:LootEntryLootDef.GetError
CommonLua/Classes/ClassDefs/ClassDef-PresetDefs.generated.lua	LootEntryLootDef.ListChances	removed	hand	1419		:items,env,chance,amount_modifier,params		RENAME?CommonLua/Classes/LootDef.lua:LootEntryLootDef.ListChances
CommonLua/Classes/ClassDefs/ClassDef-PresetDefs.generated.lua	LootEntryNoLoot.GenerateLoot	removed	hand	1456		:self,looter,looted,seed,items,modifiers,amount_modifier,params		
CommonLua/Classes/ClassDefs/ClassDef-PresetDefs.generated.lua	LootEntryNoLoot.ListChances	removed	hand	1452		:items,env,chance,amount_modifier,params		
CommonLua/Classes/ClassDefs/ClassDef-PresetDefs.generated.lua	PairMarker.InterruptObject	body	hand	1630	1242	:obj	:obj	
CommonLua/Classes/ClassDefs/ClassDef-PresetDefs.generated.lua	PairMarkerObjectState.End	body	hand	2218	1840	:obj	:obj	
CommonLua/Classes/ClassDefs/ClassDef-PresetDefs.generated.lua	PairMarkerObjectState.Start	body	hand	2205	1819	:obj	:obj	
CommonLua/Classes/ClassDefs/ClassDef-PresetDefs.generated.lua	TextStyle.GetEditorViewPresetPrefix	body	hand	2927	2551	:	:	
CommonLua/Classes/ClassDefs/ClassDef-PresetDefs.generated.lua	__index@2561f3	removed	hand	1393		.		INDENTED,ONE-LINE
CommonLua/Classes/ClassDefs/ClassDef-PresetDefs.generated.lua	no_edit@1397a8	body	hand	2520	2144	.self	.self	INDENTED
CommonLua/Classes/CodeRenderableObject.lua	FlatProcMesh	body	hand	1365	1365	.map,textureResource,width,height,depthTest	.map,textureResource,width,height,depthTest	
CommonLua/Classes/CodeRenderableObject.lua	FlatProcRenderable	body+sig	hand	1388	1390	.map,textureResource,width,height,depthTest	.map,texture,width,height,depthTest	
CommonLua/Classes/CodeRenderableObject.lua	PlaceSplinesProc	body	hand	662	662	.map,splines,color,depth_test,start_idx,step,min_steps,max_steps	.map,splines,color,depth_test,start_idx,step,min_steps,max_steps	
CommonLua/Classes/CodeRenderableObject.lua	PlaceTerrainProcPoly	body	hand	1043	1043	.map,poly,color,step,offset,mesh_obj,dont_close_poly,depth_test,pos	.map,poly,color,step,offset,mesh_obj,dont_close_poly,depth_test,pos	
CommonLua/Classes/CodeRenderableObject.lua	PlaceVectors	body	hand	749	749	.map,vectors,color,depth_test	.map,vectors,color,depth_test	
CommonLua/Classes/CodeRenderableObject.lua	ProcMaterial.GetProperties	body	hand	1476	1473	:	:	
CommonLua/Classes/CodeRenderableObject.lua	ProcMaterial.SetUniform	body+sig	hand	1498	1495	:...	:res_id,...	
CommonLua/Classes/CollectionAnimator.lua	CollectionAnimator.AttachObjects	body	hand	97	97	:	:	
CommonLua/Classes/Colorization.lua	ApplyEntityDefaultColorization	added	hand		464		.entity	
CommonLua/Classes/Colorization.lua	ApplyPlayerColorizationRecursive	added	hand		877		.obj,color	
CommonLua/Classes/Colorization.lua	ColorizableData.GetEditorViewPresetPrefix	added	hand		405		:	
CommonLua/Classes/Colorization.lua	ColorizableObject.ApplyPlayerColorization	added	hand		860		:color	
CommonLua/Classes/Colorization.lua	ColorizationPropSet.GetEditorView	body	hand	411	423	:	:	
CommonLua/Classes/Colorization.lua	CombinedColorPalette.GetEditorView	body	hand	671	706	:	:	
CommonLua/Classes/Colorization.lua	GetColorsByColorizationPaletteName	body	hand	729	764	.entity,palette_name,seed,obj_if_available	.entity,palette_name,seed,obj_if_available	
CommonLua/Classes/Colorization.lua	NamedColorPalette.GetEditorView	body	hand	629	664	:	:	
CommonLua/Classes/Colorization.lua	OnMsg.DataLoaded	added	hand		485		.	
CommonLua/Classes/ColorizationInheritable.lua	InheritableAppearanceColor.GetEditorView	removed	hand	189		:		
CommonLua/Classes/ColorizationInheritable.lua	InheritableAppearanceColor.GetEditorViewPresetPrefix	added	hand		189		:	
CommonLua/Classes/ColorizationInheritable.lua	InheritableAppearancePalette.GetEditorView	removed	hand	207		:		
CommonLua/Classes/ColorizationInheritable.lua	InheritableAppearancePalette.GetEditorViewPresetPostfix	added	hand		207		:	
CommonLua/Classes/CommandObject.lua	CommandObject.CanInterrupt	added	hand		151		:cmd,importance	
CommonLua/Classes/CommandObject.lua	CommandObject.DoSetCommand	body	hand	340	346	:importance,command,...	:importance,command,...	
CommonLua/Classes/CommandObject.lua	CommandObject.ExecuteUninterruptableImportance	body	hand	486	490	:importance,func,...	:importance,func,...	
CommonLua/Classes/CommandObject.lua	CommandObject.ExecuteWeakUninterruptable	body	hand	523	526	:func,...	:func,...	
CommonLua/Classes/CommandObject.lua	CommandObject.ManageIdleCommand	body	hand	301	307	:cmd,register,interrupt	:cmd,register,interrupt	
CommonLua/Classes/CommandObject.lua	CommandObject.PopAndCallDestructor	body	hand	435	441	:check_count	:check_count	
CommonLua/Classes/CommandObject.lua	CommandObject.WaitUninterruptable	body	hand	160	166	:timeout	:timeout	
CommonLua/Classes/CommandObject.lua	SetCommandErrorChecks	body	hand	696	698	.self,command,...	.self,command,...	
CommonLua/Classes/Common.lua	ApplyEntityDepositionDefault	added	hand		89		.entity	
CommonLua/Classes/Common.lua	DepositionTypesItems	body+sig	hand	19	19	.obj	.obj,deposition	
CommonLua/Classes/Common.lua	OnMsg.DataLoaded	added	hand		121		.	
CommonLua/Classes/Common.lua	OnMsg.EditorCallback	added	hand		136		.id,objects	
CommonLua/Classes/Common.lua	OnMsg.NewMapLoaded	added	hand		130		.map	
CommonLua/Classes/Common.lua	SavegameFixups.DepositionEntityDefaultMarker	added	hand		204		.	
CommonLua/Classes/Common.lua	deposition_not_personal	added	hand		47		.obj	SPAN-SUSPECT
CommonLua/Classes/Common.lua	is_deposition_not_editable	body	hand	41	43	.obj	.obj	SPAN-SUSPECT
CommonLua/Classes/Common.lua	is_terrain_chuck_deposition	body	hand	43	45	.obj	.obj	SPAN-SUSPECT
CommonLua/Classes/Common.lua	materialize_deposition_default	added	hand		49		.o	
CommonLua/Classes/Components.lua	ComponentAnim.GetAnimPhasePct	added	hand		324		:i	
CommonLua/Classes/Components.lua	ComponentAnim.SetAnimPhasePct	added	hand		327		:i,value	
CommonLua/Classes/Components.lua	ComponentCollider.CheckRequiredColliders	body	hand	366	386	:entity,spec,errors	:entity,spec,errors	
CommonLua/Classes/Components.lua	ComponentCollider.GetColliderList	body	hand	126	130	:	:	
CommonLua/Classes/Components.lua	NoCollider	body	hand	62	62	.self	.self	SPAN-SUSPECT
CommonLua/Classes/Components.lua	SpecialOrientationItems	body	hand	202	211	.	.	
CommonLua/Classes/Composite.lua	CompositeDef.GenerateConsts	body	hand	461	496	:code,dlc	:code,dlc	
CommonLua/Classes/Composite.lua	CompositeDef.GenerateParents	body	hand	368	391	:code	:code	
CommonLua/Classes/Composite.lua	CompositeDef.GetComponentGroups	added	hand		104		:	
CommonLua/Classes/Composite.lua	CompositeDef.GetComponents	body	hand	53	48	:filter	:filter	
CommonLua/Classes/Composite.lua	CompositeDef.GetComponentsCombo	body+sig	hand	81	76	:filter	:filter,skip_grouped	
CommonLua/Classes/Composite.lua	CompositeDef.GetComponentsFilterCombo	added	hand		88		:	
CommonLua/Classes/Composite.lua	CompositeDef.GetDefaultPropertyValue	added	hand		327		:prop_id,prop_meta	
CommonLua/Classes/Composite.lua	CompositeDef.GetError	body	hand	531	576	:	:	
CommonLua/Classes/Composite.lua	CompositeDef.GetGeneratedDef	added	hand		563		:	
CommonLua/Classes/Composite.lua	CompositeDef.GetObjectClass	removed	hand	46		:		
CommonLua/Classes/Composite.lua	CompositeDef.GetProperties	removed	hand	99		:		
CommonLua/Classes/Composite.lua	CompositeDef.GetProperty	removed	hand	305		:prop_id		
CommonLua/Classes/Composite.lua	CompositeDef.GetTemplateClassProperties	added	hand		130		:object_class	
CommonLua/Classes/Composite.lua	CompositeDef.GetWarning	body	hand	525	567	:	:	
CommonLua/Classes/Composite.lua	CompositeDef.IncludePropAs	body	hand	448	471	:prop,dlc	:prop,dlc	
CommonLua/Classes/Composite.lua	CompositeDef.OnEditorSetProperty	body	hand	317	337	:prop_id,old_value,ged	:prop_id,old_value,ged	
CommonLua/Classes/Composite.lua	CompositeDef.PostLoad	added	hand		487		:	
CommonLua/Classes/Composite.lua	CompositeDef.SetProperty	removed	hand	291		:prop_id,value		
CommonLua/Classes/Context.lua	SubContext	body	hand	75	75	.context,t,add1,add2,add3	.context,t,add1,add2,add3	DECL-ONLY
CommonLua/Classes/ContinuousEffect.lua	ContinuousEffectBase.IsInstanceRequired	added	hand		30		:	
CommonLua/Classes/ContinuousEffect.lua	ContinuousEffectDef.CheckExecMethod	removed	hand	73		:		
CommonLua/Classes/ContinuousEffect.lua	ContinuousEffectDef.OnEditorNew	removed	hand	56		:parent,ged,is_paste		
CommonLua/Classes/ContinuousEffect.lua	ContinuousEffectsOwner.StartEffect	body	hand	100	65	:effect,context,id	:effect,context,id	
CommonLua/Classes/ContinuousEffect.lua	ContinuousEffectsPreset.CreateInstance	body+sig	hand	152	117	:instance,...	:instance,clone_properties	
CommonLua/Classes/EditorBase.lua	CollideLuaObject.Done	added	hand		545		:	
CommonLua/Classes/EditorBase.lua	CollideLuaObject.EditorCallbackDelete	added	hand		556		:	
CommonLua/Classes/EditorBase.lua	CollideLuaObject.EditorCallbackPlace	added	hand		551		:	
CommonLua/Classes/EditorBase.lua	CollideLuaObject.GetBBox	added	hand		563		:	
CommonLua/Classes/EditorBase.lua	CollideLuaObject.TestRay	added	hand		567		:pos,dir	
CommonLua/Classes/EditorBase.lua	CollideLuaObjectGetBBox	added	hand		571		.obj	
CommonLua/Classes/EditorBase.lua	CollideLuaObjectTestRay	added	hand		575		.obj,pos,dir	
CommonLua/Classes/EditorBase.lua	EditorEntityObject.GetEditorEntity	added	hand		131		:	
CommonLua/Classes/EditorBase.lua	EditorEntityObject.SetEditorEntity	body	hand	122	135	:set	:set	
CommonLua/Classes/EditorBase.lua	EditorTextObject.EditorGetText	body	hand	186	201	:	:	
CommonLua/Classes/EditorBase.lua	EditorTextObject.EditorTextUpdate	body	hand	209	224	:create	:create	
CommonLua/Classes/EntityClass.lua	CustomUVScrollingObject.Init	body	hand	267	270	:	:	
CommonLua/Classes/EntityClass.lua	EntityTests.CheckEntityClass	body+sig	hand	361	365	.entity,spec,errors	.entity,spec,errors,prints	
CommonLua/Classes/EntityClass.lua	GetEntityToClasses	body	hand	327	330	.	.	
CommonLua/Classes/EntityClass.lua	ShouldTestEntity	body	hand	354	357	.entity,test_name	.entity,test_name	
CommonLua/Classes/EnvColorPalette.lua	ApplyCurrentEnvColorizedToObj	removed	hand	411		.obj		GONEFILE
CommonLua/Classes/EnvColorPalette.lua	ApplyCurrentEnvColorizedToObj@a85f85	removed	hand	7		.obj		GONEFILE,INDENTED
CommonLua/Classes/EnvColorPalette.lua	ApplyEnvColorToObject	removed	hand	397		.class_to_color,obj		GONEFILE
CommonLua/Classes/EnvColorPalette.lua	ApplyEnvironmentColorPalette	removed	hand	483		.force		GONEFILE
CommonLua/Classes/EnvColorPalette.lua	ChooseEnvColorPalette	removed	hand	469		.		GONEFILE
CommonLua/Classes/EnvColorPalette.lua	CollectGroups	removed	hand	33		.		GONEFILE
CommonLua/Classes/EnvColorPalette.lua	EnvColorizedEvaluateCMs	removed	hand	372		.class_to_color,entity,seed		GONEFILE
CommonLua/Classes/EnvColorPalette.lua	EnvColorizedEvaluateCMs@a85f85	removed	hand	4		.		GONEFILE,INDENTED
CommonLua/Classes/EnvColorPalette.lua	EnvColorizedToDefaultColors	removed	hand	418		.envcache		GONEFILE
CommonLua/Classes/EnvColorPalette.lua	EnvironmentColorEntry.AcceptsClass	removed	hand	222		:obj_class		GONEFILE
CommonLua/Classes/EnvColorPalette.lua	EnvironmentColorEntry.CreateCurveParams	removed	hand	199		:		GONEFILE
CommonLua/Classes/EnvColorPalette.lua	EnvironmentColorEntry.GetEditorView	removed	hand	213		:		GONEFILE
